order_item_id,order_id,product_card_id,quantity,item_price,discount,discount_rate,sales,item_total,profit_ratio,benefit_per_order
173753,70438,1350,1,357.1000061,60.70999908,0.170000002,357.1000061,296.3900146,0.25999999,77.05999756
40277,16130,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.129999995,13.48999977
169131,67650,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.5,53.95000076
156362,62559,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,-0.230000004,-24.28000069
157826,63126,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,-0.140000001,-14.71000004
163735,65507,365,1,59.99000168,10.80000019,0.180000007,59.99000168,49.18999863,0.200000003,9.840000153
157217,62877,365,1,59.99000168,10.80000019,0.180000007,59.99000168,49.18999863,0.340000004,16.72999954
27846,11139,365,1,59.99000168,10.80000019,0.180000007,59.99000168,49.18999863,0.360000014,17.86000061
31993,12789,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.300000012,31.97999954
170876,68350,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.159999996,16.63999939
159840,63940,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.200000003,20.79999924
168579,67442,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.159999996,16.95000076
33586,13408,365,1,59.99000168,12,0.200000003,59.99000168,47.99000168,0.109999999,5.420000076
37320,14904,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.360000014,37.75
26079,10413,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,-0.159999996,-16.95000076
160850,64346,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.449999988,20.25
173426,70111,1350,1,357.1000061,89.27999878,0.25,357.1000061,267.8299866,0.360000014,97.22000122
168575,67442,364,1,299.9899902,75,0.25,299.9899902,224.9900055,0.02,4.5
42847,17131,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,-0.349999994,-34.11999893
158326,63324,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.389999986,38.02000046
37300,14895,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.419999987,40.95000076
33583,13408,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.159999996,7.329999924
38420,15364,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.469999999,45.8199997
409,170,365,1,59.99000168,3,0.050000001,59.99000168,56.99000168,-2.549999952,-145.3300018
5914,2364,365,1,59.99000168,4.199999809,0.07,59.99000168,55.79000092,0.280000001,15.61999989
12952,5187,365,1,59.99000168,9,0.150000006,59.99000168,50.99000168,0.469999999,23.96999931
12826,5132,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.360000014,38.68999863
408,170,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.439999998,42.90000153
136363,54528,403,1,129.9900055,0,0,129.9900055,129.9900055,0.479999989,62.40000153
142981,57165,403,1,129.9900055,0,0,129.9900055,129.9900055,0.310000002,40.68999863
135383,54142,403,1,129.9900055,0,0,129.9900055,129.9900055,0.189999998,24.70000076
24196,9686,403,1,129.9900055,0,0,129.9900055,129.9900055,0.349999994,45.5
18991,7578,403,1,129.9900055,0,0,129.9900055,129.9900055,-1.75,-227.4799957
23601,9450,403,1,129.9900055,0,0,129.9900055,129.9900055,-0.159999996,-21.19000053
147649,58983,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.349999994,45.04000092
147832,59063,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.469999999,60.47999954
24194,9686,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,-1.549999952,-199.4700012
14631,5882,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.340000004,43.75
129856,51974,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.460000008,59.20000076
13514,5415,365,1,59.99000168,0.600000024,0.01,59.99000168,59.38999939,0.349999994,20.79000092
9919,3993,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.5,64.34999847
147830,59063,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.379999995,47.77000046
2125,855,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.419999987,53.5
24193,9686,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.079999998,9.93999958
129854,51974,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.49000001,62.41999817
13512,5415,365,1,59.99000168,1.200000048,0.02,59.99000168,58.79000092,0.079999998,4.409999847
8985,3610,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.039999999,5.099999905
140314,56105,365,1,59.99000168,1.799999952,0.029999999,59.99000168,58.18999863,0.310000002,18.20999908
141388,56528,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-2.5,-315.230011
374,159,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.079999998,9.460000038
13120,5254,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.129999995,15.76000023
134615,53845,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.5,63.04999924
148591,59355,365,1,59.99000168,1.799999952,0.029999999,59.99000168,58.18999863,0.280000001,16.29000092
8119,3255,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-0.189999998,-23.70000076
21246,8509,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.059999999,7.440000057
12233,4885,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,0.079999998,9.359999657
147237,58826,365,1,59.99000168,2.400000095,0.039999999,59.99000168,57.59000015,0.349999994,20.15999985
17303,6911,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,0.330000013,40.56000137
1219,494,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,-1.649999976,-205.8999939
132770,53132,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,-0.230000004,-29.07999992
134614,53845,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,0.469999999,58.65000153
8118,3255,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,-1.600000024,-199.6600037
12232,4885,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.49000001,60.50999832
128594,51453,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,-0.769999981,-94.72000122
133827,53550,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.379999995,46.31000137
19441,7777,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.479999989,59.27999878
23922,9575,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.090000004,10.73999977
132469,53001,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,-0.25,-30.87000084
12229,4885,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.469999999,57.74000168
135002,53993,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.109999999,13.88000011
23921,9575,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.370000005,45.45000076
8982,3610,365,1,59.99000168,4.199999809,0.07,59.99000168,55.79000092,0.079999998,4.179999828
2086,842,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.180000007,21.76000023
145941,58318,365,1,59.99000168,5.400000095,0.090000004,59.99000168,54.59000015,0.25,13.64999962
145335,58086,365,1,59.99000168,5.400000095,0.090000004,59.99000168,54.59000015,0.100000001,5.460000038
14355,5767,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.239999995,28.14999962
2785,1121,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,-0.829999983,-97.44999695
25396,10162,365,1,59.99000168,6,0.100000001,59.99000168,53.99000168,0.310000002,16.89999962
142402,56936,365,1,59.99000168,7.199999809,0.119999997,59.99000168,52.79000092,0.469999999,24.80999947
139443,55760,365,1,59.99000168,7.199999809,0.119999997,59.99000168,52.79000092,-0.769999981,-40.49000168
142864,57116,365,1,59.99000168,7.199999809,0.119999997,59.99000168,52.79000092,-0.449999988,-23.76000023
21325,8546,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.25999999,29.73999977
11470,4576,365,1,59.99000168,7.199999809,0.119999997,59.99000168,52.79000092,0.469999999,24.80999947
21621,8660,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.330000013,37.18000031
25112,10055,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.059999999,7.210000038
144474,57746,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.349999994,40.04000092
15404,6164,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.25999999,29.73999977
10193,4092,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.370000005,41.84000015
129912,51994,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0,0
334,142,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.310000002,35.06000137
14827,5958,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.360000014,41.04999924
130072,52059,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.079999998,8.479999542
151269,60451,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.360000014,41.04999924
9608,3864,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.5,56.54999924
15297,6121,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,-0.159999996,-18.43000031
144473,57746,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.469999999,53.15000153
135452,54169,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,-1.5,-165.7400055
9607,3864,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.349999994,38.66999817
147572,58953,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,-2.549999952,-281.75
8326,3351,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.029999999,3.309999943
15375,6146,365,1,59.99000168,9.600000381,0.159999996,59.99000168,50.38999939,-0.670000017,-33.61000061
147231,58823,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.310000002,33.84999847
140700,56256,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.330000013,36.02999878
16764,6708,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.02,2.180000067
15737,6291,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.189999998,20.53000069
130656,52290,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.300000012,32.75999832
140310,56105,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,-0.699999988,-76.43000031
139369,55725,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.100000001,10.92000008
11874,4736,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,-0.050000001,-5.460000038
147571,58953,365,1,59.99000168,9.600000381,0.159999996,59.99000168,50.38999939,0.419999987,21.15999985
22672,9094,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.479999989,52.40999985
8323,3351,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.289999992,31.67000008
140698,56256,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.469999999,50.70999908
3295,1331,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,-0.829999983,-89.87000275
4010,1608,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.039999999,4.099999905
2015,812,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.090000004,9.489999771
131389,52564,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.479999989,51.79000092
22665,9092,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.100000001,10.78999996
137885,55143,365,1,59.99000168,10.80000019,0.180000007,59.99000168,49.18999863,0.360000014,17.86000061
3779,1513,365,1,59.99000168,10.80000019,0.180000007,59.99000168,49.18999863,-0.200000003,-9.840000153
21561,8639,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.090000004,9.270000458
130492,52232,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.49000001,52.22999954
9570,3849,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.360000014,38.36999893
16511,6611,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.469999999,50.09999847
6565,2617,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.079999998,7.989999771
130639,52284,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.289999992,30.15999985
20457,8190,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.100000001,10.39999962
14198,5701,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,-0.029999999,-3.019999981
146366,58478,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.25999999,27.04000092
15225,6095,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.170000002,17.68000031
140557,56195,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.310000002,30.52000046
24199,9687,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.469999999,45.8199997
1598,652,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.109999999,5.079999924
19699,7885,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.409999996,18.45000076
128620,51461,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.460000008,44.84999847
140794,56294,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.479999989,46.79999924
149719,59816,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.270000011,26.3199997
135957,54368,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.079999998,7.309999943
7829,3146,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.270000011,26.3199997
950,383,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.25999999,25.35000038
65221,26059,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.419999987,49.68000031
72069,28798,365,1,59.99000168,6,0.100000001,59.99000168,53.99000168,0.379999995,20.25
61877,24706,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.430000007,46.38999939
72068,28798,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,-0.540000021,-57.56000137
62090,24785,365,1,59.99000168,0,0,59.99000168,59.99000168,0,0
178171,74856,1353,1,461.480011,0,0,461.480011,461.480011,0.349999994,161.5200043
50924,20397,403,1,129.9900055,0,0,129.9900055,129.9900055,0.280000001,35.75
66468,26549,403,1,129.9900055,0,0,129.9900055,129.9900055,0.360000014,47.18999863
75200,30084,403,1,129.9900055,0,0,129.9900055,129.9900055,0.280000001,36.40000153
177161,73846,1363,1,215.8200073,0,0,215.8200073,215.8200073,0.340000004,72.94999695
70903,28336,403,1,129.9900055,0,0,129.9900055,129.9900055,0.129999995,16.25
57120,22821,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.25999999,33.84999847
75708,30295,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.469999999,60.47999954
73849,29508,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.349999994,45.04000092
178242,74927,1353,1,461.480011,4.610000134,0.01,461.480011,456.8699951,-0.230000004,-106.4499969
58548,23405,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.25999999,33.45999908
120474,48175,365,1,59.99000168,0.600000024,0.01,59.99000168,59.38999939,0.310000002,18.40999985
178043,74728,1353,1,461.480011,9.229999542,0.02,461.480011,452.25,0.25999999,117.5899963
70302,28105,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.49000001,62.41999817
73117,29233,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.449999988,57.33000183
59526,23787,365,1,59.99000168,1.200000048,0.02,59.99000168,58.79000092,0.360000014,21.15999985
59234,23679,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,-0.109999999,-14.52000046
58545,23404,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.029999999,3.819999933
65615,26215,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.109999999,14.39999962
109600,43884,365,1,59.99000168,1.200000048,0.02,59.99000168,58.79000092,0.310000002,18.39999962
109602,43884,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.310000002,39.86999893
178186,74871,1353,1,461.480011,13.84000015,0.029999999,461.480011,447.6400146,-0.029999999,-11.18999958
78114,31258,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.200000003,25.21999931
59649,23834,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-0.059999999,-7.190000057
64473,25743,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.49000001,61.77999878
63941,25522,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.479999989,60.52000046
53836,21533,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-1.700000048,-214.3500061
74094,29611,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-0.579999983,-73.37999725
57514,22982,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,0.469999999,58.65000153
66579,26589,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,-0.189999998,-23.21999931
54203,21671,365,1,59.99000168,3,0.050000001,59.99000168,56.99000168,0.270000011,15.39000034
75848,30340,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.469999999,58.04000092
126392,50578,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.289999992,35.81000137
64071,25576,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.25,30.87000084
117778,47122,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,-0.699999988,-86.44000244
64069,25576,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.349999994,42.99000168
117775,47122,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.059999999,7.619999886
180471,77156,1363,1,215.8200073,15.10999966,0.07,215.8200073,200.7100067,0.050000001,10.03999996
57069,22801,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.200000003,24.18000031
53055,21209,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,-0.280000001,-33.72999954
117777,47122,365,1,59.99000168,4.199999809,0.07,59.99000168,55.79000092,-0.25,-13.94999981
120472,48175,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.389999986,47.15000153
104659,41927,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.5,59.15000153
75800,30326,365,1,59.99000168,5.400000095,0.090000004,59.99000168,54.59000015,-0.189999998,-10.14999962
64734,25865,403,1,129.9900055,11.69999981,0.090000004,129.9900055,118.2900009,0.090000004,10.40999985
177099,73784,1363,1,215.8200073,19.42000008,0.090000004,215.8200073,196.3999939,-0.800000012,-157.1199951
50691,20295,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,0.360000014,42.11999893
68337,27280,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,0.389999986,45.63000107
64733,25865,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,-0.059999999,-7.369999886
177206,73891,1363,1,215.8200073,21.57999992,0.100000001,215.8200073,194.2400055,-0.180000007,-34.18999863
122106,48825,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,0.129999995,14.61999989
104975,42053,403,1,129.9900055,13,0.100000001,129.9900055,116.9899979,0.330000013,38.02000046
127574,51045,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.469999999,53.75999832
75799,30326,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,-0.239999995,-26.87999916
68335,27280,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.280000001,32.02999878
125886,50379,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.449999988,51.47999954
67496,26944,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.270000011,30.88999939
52666,21063,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.439999998,50.33000183
103488,41458,403,1,129.9900055,15.60000038,0.119999997,129.9900055,114.3899994,0.340000004,38.65999985
75552,30237,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.280000001,31.67000008
52852,21142,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.379999995,42.97000122
125884,50379,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.039999999,4.860000134
67494,26944,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.469999999,53.15000153
103487,41458,403,1,129.9900055,16.89999962,0.129999995,129.9900055,113.0899963,0.469999999,53.15000153
66742,26652,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,-0.730000019,-80.98999786
77745,31112,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.310000002,34.58000183
73913,29538,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.25,27.62000084
125892,50380,365,1,59.99000168,9,0.150000006,59.99000168,50.99000168,0.349999994,17.85000038
117119,46850,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,0.330000013,35.90999985
104854,42003,403,1,129.9900055,19.5,0.150000006,129.9900055,110.4899979,-0.579999983,-64.41999817
66739,26652,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.270000011,29.47999954
77744,31112,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.449999988,49.13999939
53153,21249,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,-0.449999988,-49.13999939
180231,76916,1363,1,215.8200073,34.52999878,0.159999996,215.8200073,181.2899933,-0.239999995,-43.15000153
53770,21510,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.189999998,20.75
177674,74359,1350,1,357.1000061,57.13999939,0.159999996,357.1000061,299.9599915,0.460000008,137.9799957
69275,27673,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.469999999,51.3199997
120858,48323,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.469999999,51.3199997
117117,46850,403,1,129.9900055,20.79999924,0.159999996,129.9900055,109.1900024,0.270000011,29.47999954
61003,24386,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.02,2.160000086
53150,21249,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,-0.090000004,-9.489999771
72180,28848,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.090000004,9.489999771
64567,25791,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.300000012,32.36999893
54746,21890,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,0.360000014,38.84000015
61001,24386,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.280000001,29.85000038
72160,28840,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,-0.769999981,-81.76000214
69924,27939,403,1,129.9900055,23.39999962,0.180000007,129.9900055,106.5899963,0.449999988,47.97000122
180301,76986,1363,1,215.8200073,38.84999847,0.180000007,215.8200073,176.9700012,0.25,44.24000168
178065,74750,1353,1,461.480011,92.30000305,0.200000003,461.480011,369.1799927,-0.01,-5.170000076
61000,24386,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.02,2.079999924
66470,26549,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,-0.730000019,-76.23000336
54730,21885,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.479999989,49.91999817
73866,29518,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.100000001,10.39999962
72282,28883,403,1,129.9900055,26,0.200000003,129.9900055,103.9899979,0.460000008,47.84000015
62721,25028,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.479999989,21.60000038
57118,22821,365,1,59.99000168,15,0.25,59.99000168,44.99000168,-0.239999995,-10.71000004
66469,26549,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,-0.730000019,-71.45999908
77970,31200,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.01,0.970000029
177395,74080,1347,1,59.08000183,14.77000046,0.25,59.08000183,44.31000137,0.439999998,19.5
58390,23325,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.460000008,20.70000076
177431,74116,1347,1,59.08000183,14.77000046,0.25,59.08000183,44.31000137,0.090000004,3.900000095
123584,49447,365,1,59.99000168,15,0.25,59.99000168,44.99000168,0.280000001,12.60000038
89141,35691,403,1,129.9900055,0,0,129.9900055,129.9900055,0.25999999,33.79999924
92621,37121,365,1,59.99000168,7.800000191,0.129999995,59.99000168,52.18999863,0.300000012,15.65999985
89570,35863,403,1,129.9900055,22.10000038,0.170000002,129.9900055,107.8899994,-0.829999983,-89.87000275
89145,35691,403,1,129.9900055,32.5,0.25,129.9900055,97.48999786,0.449999988,43.86999893
90642,36303,403,1,129.9900055,0,0,129.9900055,129.9900055,0.400000006,52
94181,37728,403,1,129.9900055,0,0,129.9900055,129.9900055,0.449999988,58.5
95921,38428,403,1,129.9900055,0,0,129.9900055,129.9900055,0.349999994,45.5
96233,38560,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.300000012,38.61000061
80864,32334,403,1,129.9900055,1.299999952,0.01,129.9900055,128.6900024,0.310000002,40.27999878
83779,33562,365,1,59.99000168,1.200000048,0.02,59.99000168,58.79000092,0.310000002,18.39999962
88047,35258,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.109999999,14.39999962
95162,38125,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.49000001,62.41999817
101880,40817,365,1,59.99000168,1.200000048,0.02,59.99000168,58.79000092,0.25999999,15.28999996
89919,36011,403,1,129.9900055,2.599999905,0.02,129.9900055,127.3899994,0.310000002,39.86999893
86170,34498,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.25999999,32.77999878
91982,36860,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,0.159999996,20.17000008
90207,36119,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-1.600000024,-201.7400055
89918,36011,403,1,129.9900055,3.900000095,0.029999999,129.9900055,126.0899963,-0.180000007,-22.19000053
80062,32024,403,1,129.9900055,5.199999809,0.039999999,129.9900055,124.7900009,-0.059999999,-7.860000134
80055,32021,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,0.159999996,19.76000023
89253,35737,403,1,129.9900055,6.5,0.050000001,129.9900055,123.4899979,-0.730000019,-90.51999664
100451,40260,365,1,59.99000168,3.299999952,0.059999999,59.99000168,56.68999863,0.109999999,6.409999847
96679,38724,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.25999999,31.94000053
100548,40299,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.180000007,22.11000061
93539,37480,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.209999993,25.79999924
89252,35737,403,1,129.9900055,7.150000095,0.059999999,129.9900055,122.8399963,0.090000004,10.81000042
96678,38724,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.479999989,58.02999878
93538,37480,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.25999999,31.43000031
89250,35737,403,1,129.9900055,9.100000381,0.07,129.9900055,120.8899994,0.360000014,43.88000107
86322,34558,365,1,59.99000168,4.199999809,0.07,59.99000168,55.79000092,0.360000014,20.25
